id   |nome                                            |precoCusto|precoVenda|ncm     |referencia    |dataCadastro
29079|SAZON PIPOCA CEB/SALSA 60G                                 |0.84      |4.2000    |21039021|                              |2019-06-12 14:11:23
29080|MACARRAO ESPAGUETE COM OVOS N.3 MEDIO 500G                 |0.00      |5.3500    |19021100|                              |2019-06-13 09:51:04
29081|MEIO DA ASA CONG. 1KG                                      |1.89      |18.8500   |02071400|                              |2019-06-13 15:48:48
29082|SALSICHA CONG. FRIATO LONG                                 |2.93      |9.7500    |16010000|                              |2019-06-13 15:50:38
29083|APRESUNTADO FRIATO                                         |1.79      |17.8500   |16024900|                              |2019-06-13 15:52:58
29084|COND PANTENE 3MIN MILAGROSOS HIDRATAÇAO 170ML              |12.00     |24.0000   |33059000|                              |2019-06-17 17:02:33
29085|COND PANTENE 3MIN MILAGROSOS HIDROCAUTERIZAÇAO 170ML       |0.00      |22.5000   |33059000|                              |2019-06-17 17:04:24
29086|CREME HID KANECHOMN LEITE DE CABRA 1KG                     |2.75      |5.5000    |33059000|                              |2019-06-17 17:07:33
29087|CREME HID KANECHOMN MANTEIGA KARITE 1KG                    |1.10      |5.5000    |33059000|                              |2019-06-17 17:09:37
29088|CREME NIVEA LATA AZUL 56G                                  |4.80      |12.0000   |33072090|                              |2019-06-17 17:11:58
29089|CREME P/PENTEAR PANTENE HIDRATAÇAO 240G                    |6.75      |13.5000   |33059000|                              |2019-06-17 17:27:04
29090|CREME P/PENTEAR PANTENE RESTAURAÇAO 240G                   |2.70      |13.5000   |33059000|                              |2019-06-17 17:34:05
29091|ESCOVA DENTE ORAL B INDICAT PLUS 40                        |2.56      |12.8000   |96032100|                              |2019-06-17 17:48:01
29092|CERVEJA PETRA PURO MALTE LT 350ML                          |0.00      |3.2500    |22030000|                              |2019-06-17 17:56:39
29093|TAPIOCA AMAFIL 500G                                        |0.39      |3.9000    |11081400|                              |2019-06-22 13:33:21
29094|COPO DESC COPOBRAS TRASNP PP 300ML 100UN                   |2.60      |6.5000    |39241000|                              |2019-06-24 09:23:13
29095|LIMPA AJAX MULTIUSO LAVANDA/MENTA 500ML                    |0.38      |3.8000    |34022000|                              |2019-06-24 09:26:05
29096|LUSTRA MOVEIS YPE LAVANDA 200ML                            |2.15      |4.3000    |34052000|                              |2019-06-24 09:28:25
29097|BALA ERLAN MASTIGAVEL MENTINHA 600G                        |0.00      |5.9000    |17049020|                              |2019-06-24 16:56:50
29098|PAPEL ALUMINIO 30X7,5 ALUMGRIL                             |1.38      |3.4500    |76071190|                              |2019-06-24 17:08:03
29099|GATORADE LARANJA PET 500ML SIXPACK                         |0.55      |5.5000    |22029900|                              |2019-06-25 18:06:15
29100|TUBAINA VIDRO RET. 600ML                                   |1.00      |2.5000    |22021000|                              |2019-06-27 13:20:35
29101|CALDO ARISCO GALINHA 57G                                   |0.11      |1.1000    |21041011|                              |2019-06-28 14:00:53
29102|DETERGENTE NUTRI PLUS DESENGORDURANTE 5LT                  |0.00      |31.6000   |34022000|                              |2019-07-03 14:02:44
29103|MORTADAELA MINI FRIATO 400G                                |0.41      |4.1000    |16010000|                              |2019-07-04 15:22:32
29104|COXA SOBRECOXA DE FRANGO ENVELOP FRIATO                    |0.00      |9.3000    |02071400|                              |2019-07-04 15:24:16
29105|SALSICHA ANGLO 180G                                        |0.96      |3.2000    |16010000|                              |2019-07-06 13:51:42
29106|BISC CRISTAL MAIZENA 360G                                  |0.96      |3.2000    |19053100|                              |2019-07-12 17:14:46
29107|SABAO PO OESTE MAXIMA PERF SACHE 1KG                       |2.25      |4.5000    |34011900|                              |2019-07-13 12:27:47
29108|SABAO PO OESTE MAXIMA PERF SACHE 1KG                       |0.90      |4.5000    |34011900|                              |2019-07-13 12:36:16
29109|GATORADE MORANGO-MARACUJA PET 500ML                        |1.10      |5.5000    |22029900|                              |2019-07-15 15:52:42
29110|GATORADE UVA PET 500ML                                     |1.35      |4.5000    |22029900|                              |2019-07-15 15:57:09
29111|DV FRSH UVA 200ML                                          |0.60      |1.2000    |22021000|                              |2019-07-18 17:08:10
29112|FANTA GUARANA PET 200ML                                    |0.60      |1.5000    |22021000|                              |2019-07-18 17:13:24
29113|CARNE SUI CONG S O  SADIA FILE MIGNON                      |0.00      |22.8000   |15171000|                              |2019-07-19 11:07:23
29114|AMEIXA SECA OLE 180G                                       |1.90      |3.8000    |20060000|                              |2019-07-19 17:35:49
29115|AMAC MON BIJOU PAS FAC PURE AZ  P1,8L                      |1.58      |7.9000    |38099190|                              |2019-07-19 18:21:12
29116|CREME LEITE CULINARIO TRIANGULO 200G TP                    |0.93      |3.1000    |21069090|                              |2019-07-19 18:26:43
29117|DORITOS QUEIJO NACHO 48G                                   |0.49      |4.9000    |19059090|                              |2019-07-23 17:46:16
29118|SSORVETE PAR PERFEITO FESTA 1,8LT                          |1.65      |16.5000   |21050010|                              |2019-08-07 15:13:45
29119|BISC CRISTAL WAFER MORANGO 115G                            |0.75      |1.5000    |19053200|                              |2019-08-09 15:32:47
29120|COND NEUTROX CLASSICO 300ML                                |1.46      |7.3000    |33059000|                              |2019-08-12 08:33:01
29121|CREME HID DOVE AMENDOAS E FLOR DE HIBISCO 200ML            |6.30      |12.6000   |33072010|                              |2019-08-12 08:37:23
29122|SABOENTE PROTEX ANTIBACTERIANO CREAM                       |0.74      |2.4500    |34013000|                              |2019-08-12 08:42:57
29123|ESPUMA BARBEAR ABOVE FOR MEN 200ML                         |1.80      |9.0000    |33071000|                              |2019-08-12 08:46:54
29124|CAANECÃO LEVE 12 1,3 LITROS                                |4.86      |12.1500   |37013031|                              |2019-08-14 09:14:58
29125|CANECÃO LEVE 14 1,7 LITROS                                 |5.48      |13.7000   |37013031|                              |2019-08-14 09:19:51
29126|FRITA OVO PRETO/PRETO                                      |1.42      |14.1500   |37013031|                              |2019-08-14 09:21:55
29127|MARMITA TERMICA SIMPLES                                    |0.00      |28.9000   |37013031|                              |2019-08-14 09:23:33
29128|PAPEIRO ECONOMICO 14 900ML                                 |5.70      |11.4000   |37013031|                              |2019-08-14 09:26:24
29129|PAPEIRO ECONOMICO 16 1,2LT                                 |0.00      |11.8000   |37013031|                              |2019-08-14 09:29:30
29130|PAPEIRO ECONOMICO 18 1,6LT                                 |4.50      |15.0000   |37013031|                              |2019-08-14 09:30:40
29131|CHIKENTITOS TRAD. TURMA DA MONICA 300G                     |3.32      |8.3000    |01011090|                              |2019-08-14 14:39:32
29132|SPECIAL CEREAL CORN SUGAR 60G                              |0.10      |1.0000    |19041000|                              |2019-08-14 15:06:58
29133|SPECIAL CEREAL FRUIT RINGS 60G                             |0.40      |1.0000    |19041000|                              |2019-08-14 15:07:49
29134|GRANOLA TRADICIONAL 250G                                   |2.88      |5.7500    |19041000|                              |2019-08-14 15:10:14
29135|SPECIAL CEREAL ALL FIBROUS 240G                            |1.12      |5.6000    |19041000|                              |2019-08-14 15:12:27
29136|PEITO DE FRANGO FRIATO CONG. ENVELOPADO                    |1.08      |10.8000   |02071400|                              |2019-08-17 08:15:49
29137|LINGUICA DE FRANGO FRIATO CONG                             |4.32      |10.8000   |16010000|                              |2019-08-17 08:19:01
29138|CHOCO CLASSIC AO LEITE 90G                                 |0.59      |5.9000    |18063220|                              |2019-08-17 09:13:50
29139|BISC BONO MORANGO 140G                                     |0.00      |2.3500    |19053100|                              |2019-08-17 09:41:14
29140|SABAO BARA TUPI GLIC. ANIL 200G                            |0.00      |3.8000    |34011900|                              |2019-08-17 13:13:01
29141|VINHO CRAIZ RAIZ AMARGA PARATUDO 900ML                     |4.05      |13.5000   |22051000|                              |2019-08-17 13:14:39
29142|VODKA RUSTOFF FRUTAS ROXAS 970ML                           |2.70      |9.0000    |22051000|                              |2019-08-17 13:16:39
29143|VODKA RUSTOFF LIMAO 970ML                                  |0.00      |9.0000    |22051000|                              |2019-08-17 13:17:23
29144|VODKA RUSTOFF RED FRUTT 970ML                              |0.00      |9.0000    |22051000|                              |2019-08-17 13:18:18
29145|FITA ISOLANTE IMPERIAL 3M 18MMX20MT                        |1.74      |5.8000    |39191020|                              |2019-08-17 14:09:07
29146|SANDALIA HAV VERDE 37/38                                   |5.20      |13.0000   |64022000|                              |2019-08-17 14:16:11
29147|ALGODAO CREMER ROLO 25G                                    |0.98      |1.9500    |30059090|                              |2019-08-19 08:45:20
29148|BEB LAC. POLPA VIGO TODO DIA MORANGO 540G                  |1.14      |3.8000    |22029900|                              |2019-08-22 10:10:31
29149|REQUEIJAO VIGOR TRAD. COPO 200G                            |0.72      |7.2000    |04061090|                              |2019-08-22 10:12:36
29150|CIGARRO HILTON AUTHE 20UN                                  |2.03      |6.7500    |24022000|                              |2019-08-23 10:36:08
29151|COXINHA DA ASA FRIATO CONG 1KG                             |6.70      |13.4000   |16010000|                              |2019-08-23 14:19:54
29152|TINTA MAXTON KIT PRAT. 1.0 PRETO                           |4.43      |8.8500    |33059000|                              |2019-08-24 08:29:26
